season,round,race_date,race_name,circuit_id,driver_id,driver_code,constructor_id,driver_career_starts_before,driver_career_wins_before,driver_career_points_before,driver_career_dnf_rate_before,driver_season_points_before,driver_season_wins_before,driver_season_position_before,driver_season_dnf_rate_before,driver_avg_finish_last_3,driver_avg_finish_last_5,driver_avg_finish_last_10,driver_win_rate_last_3,driver_win_rate_last_5,driver_win_rate_last_10,driver_dnf_rate_last_3,driver_dnf_rate_last_5,driver_dnf_rate_last_10,driver_circuit_starts_before,driver_circuit_wins_before,driver_circuit_avg_finish_before,driver_circuit_dnf_rate_before,constructor_career_starts_before,constructor_career_wins_before,constructor_career_points_before,constructor_avg_finish_last_3,constructor_avg_finish_last_5,constructor_win_rate_last_3,constructor_win_rate_last_5,constructor_season_points_before,constructor_season_wins_before,constructor_season_position_before,qualifying_position,gap_to_pole_sec,driver_vs_teammate_q_gap_sec,team_best_qualifying_pos,qualifying_session_numeric,driver_avg_qualifying_last_3,driver_avg_qualifying_last_5,driver_avg_q_gap_to_pole_last_3,driver_avg_q_gap_to_pole_last_5,driver_season_avg_qualifying_before,won
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,giovinazzi,GIO,alfa,55,0.0,19.0,0.07272727272727272,1.0,0.0,18,0.0,12.666666666666666,13.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,14.0,0.0,55,0.0,72.0,11.833333333333334,12.7,0.0,0.0,7.0,0.0,9,14.0,2.0219999999999914,0.2909999999999968,12.0,2.0,13.666666666666666,12.8,4.361666666666665,3.907399999999998,13.285714285714286,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,hamilton,HAM,mercedes,75,38.0,1441.5,0.02666666666666667,273.5,5.0,2,0.058823529411764705,2.6666666666666665,2.5,2.4444444444444446,0.3333333333333333,0.2,0.2,0.0,0.2,0.1,2,1.0,2.5,0.0,76,45.0,2421.5,3.3333333333333335,3.1,0.6666666666666666,0.4,454.5,6.0,1,2.0,0.14499999999999602,0.14499999999999602,1.0,3.0,2.3333333333333335,2.2,0.7553333333333351,0.4799999999999983,2.375,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,latifi,LAT,williams,34,0.0,7.0,0.11764705882352941,7.0,0.0,16,0.058823529411764705,17.0,15.6,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,76,0.0,31.0,15.0,14.3,0.0,0.0,23.0,0.0,8,17.0,2.8810000000000002,0.7980000000000018,13.0,1.0,15.666666666666666,14.6,3.904666666666671,2.883800000000002,16.214285714285715,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,leclerc,LEC,ferrari,76,2.0,529.0,0.18421052631578946,128.0,0.0,6,0.11764705882352941,7.666666666666667,6.4,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,5.5,0.0,76,9.0,1456.5,6.833333333333333,6.3,0.0,0.0,250.5,0.0,4,8.0,0.8730000000000047,0.0,6.0,3.0,9.333333333333334,8.8,2.7093333333333334,1.9683999999999997,6.4,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,max_verstappen,VER,red_bull,76,15.0,1023.5,0.18421052631578946,282.5,8.0,1,0.17647058823529413,1.6666666666666667,1.5,2.25,0.3333333333333333,0.4,0.5,0.0,0.2,0.2,2,1.0,3.5,0.0,76,18.0,1587.5,3.3333333333333335,3.9,0.3333333333333333,0.4,432.5,9.0,2,3.0,0.3499999999999943,0.0,3.0,3.0,8.0,5.2,0.20550000000000068,0.10275000000000034,3.0,1
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,mazepin,MAZ,haas,17,0.0,0.0,0.23529411764705882,0.0,0.0,19,0.23529411764705882,18.333333333333332,18.333333333333332,18.0,0.0,0.0,0.0,0.0,0.4,0.3,0,0.0,,,76,0.0,124.0,18.0,17.4,0.0,0.0,0.0,0.0,10,19.0,3.4279999999999973,0.4449999999999932,18.0,1.0,19.666666666666668,19.8,6.27266666666667,6.0376,19.642857142857142,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,mick_schumacher,MSC,haas,17,0.0,0.0,0.058823529411764705,0.0,0.0,20,0.058823529411764705,17.5,17.0,16.444444444444443,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0,0.0,,,76,0.0,124.0,18.0,17.4,0.0,0.0,0.0,0.0,10,18.0,2.983000000000004,0.0,18.0,1.0,18.0,18.2,4.706333333333333,4.8069999999999995,18.23076923076923,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,norris,NOR,mclaren,55,0.0,295.0,0.10909090909090909,149.0,0.0,5,0.058823529411764705,7.333333333333333,6.8,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.1,1,0.0,,1.0,76,1.0,662.0,7.333333333333333,6.8,0.0,0.2,253.0,1.0,3,10.0,1.597999999999999,0.7099999999999937,7.0,3.0,4.333333333333333,7.2,0.4679999999999988,0.47820000000000107,6.5,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,ocon,OCO,alpine,55,1.0,157.0,0.23636363636363636,46.0,1.0,11,0.17647058823529413,12.0,10.75,9.25,0.0,0.0,0.1,0.3333333333333333,0.2,0.2,1,0.0,11.0,0.0,17,1.0,104.0,11.5,9.875,0.0,0.0,104.0,1.0,5,15.0,2.2510000000000048,0.0,15.0,2.0,11.666666666666666,10.4,2.6290000000000098,1.9432000000000045,11.214285714285714,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,perez,PER,red_bull,74,2.0,389.0,0.08108108108108109,150.0,1.0,4,0.058823529411764705,5.0,5.6,8.11111111111111,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,7.0,0.5,76,18.0,1587.5,3.3333333333333335,3.9,0.3333333333333333,0.4,432.5,9.0,2,4.0,0.46699999999999875,0.11700000000000443,3.0,3.0,7.0,8.8,1.5413333333333366,1.3192000000000008,6.785714285714286,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,raikkonen,RAI,alfa,74,1.0,304.0,0.10810810810810811,6.0,0.0,17,0.06666666666666667,11.0,12.2,12.9,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3.0,0.5,55,0.0,72.0,11.833333333333334,12.7,0.0,0.0,7.0,0.0,9,12.0,1.7309999999999945,0.0,12.0,2.0,17.666666666666668,17.2,6.295666666666672,4.443000000000003,16.416666666666668,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,ricciardo,RIC,mclaren,76,3.0,447.0,0.19736842105263158,104.0,1.0,8,0.0,7.333333333333333,6.8,7.4,0.0,0.2,0.1,0.0,0.0,0.0,2,0.0,8.0,0.5,76,1.0,662.0,7.333333333333333,6.8,0.0,0.2,253.0,1.0,3,7.0,0.8880000000000052,0.0,7.0,3.0,5.666666666666667,6.2,1.1670000000000016,1.0098000000000014,8.642857142857142,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,russell,RUS,williams,55,0.0,19.0,0.16363636363636364,16.0,0.0,15,0.17647058823529413,13.0,13.0,10.88888888888889,0.0,0.0,0.0,0.0,0.0,0.1,1,0.0,16.0,0.0,76,0.0,31.0,15.0,14.3,0.0,0.0,23.0,0.0,8,13.0,2.0829999999999984,0.0,13.0,2.0,11.0,9.2,1.8876666666666704,1.5002000000000009,11.142857142857142,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,sainz,SAI,ferrari,76,0.0,376.5,0.11842105263157894,122.5,0.0,7,0.0,6.0,6.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,13.0,0.5,76,9.0,1456.5,6.833333333333333,6.3,0.0,0.0,250.5,0.0,4,6.0,0.8859999999999957,0.012999999999991019,6.0,3.0,5.0,6.8,0.7686666666666658,0.9072000000000002,7.5,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,stroll,STR,aston_martin,75,0.0,128.0,0.14666666666666667,26.0,0.0,13,0.11764705882352941,10.666666666666666,10.2,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,12.0,0.0,17,0.0,62.0,12.0,11.6,0.0,0.0,62.0,0.0,7,20.0,4.998000000000005,3.3710000000000093,11.0,1.0,12.0,12.6,2.500333333333335,2.1310000000000002,12.714285714285714,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,tsunoda,TSU,alphatauri,17,0.0,20.0,0.17647058823529413,20.0,0.0,14,0.17647058823529413,13.333333333333334,13.333333333333334,11.625,0.0,0.0,0.0,0.0,0.4,0.2,0,0.0,,,34,1.0,201.0,11.333333333333334,9.5,0.0,0.0,94.0,0.0,6,9.0,0.8259999999999934,0.24499999999999034,5.0,3.0,13.333333333333334,14.4,3.0613333333333372,3.3230000000000017,14.428571428571429,0
2021,18,2021-11-07,Mexico City Grand Prix,rodriguez,vettel,VET,aston_martin,76,6.0,629.0,0.09210526315789473,36.0,0.0,12,0.11764705882352941,13.333333333333334,13.0,12.375,0.0,0.0,0.0,0.0,0.0,0.2,2,0.0,2.0,0.0,17,0.0,62.0,12.0,11.6,0.0,0.0,62.0,0.0,7,11.0,1.6269999999999953,0.0,11.0,2.0,11.333333333333334,11.2,2.7696666666666707,2.0819999999999994,11.571428571428571,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,alonso,ALO,alpine,39,0.0,110.0,0.20512820512820512,60.0,0.0,10,0.1111111111111111,12.5,9.75,8.555555555555555,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,1,0.0,17.0,0.0,18,1.0,106.0,12.0,10.75,0.0,0.0,106.0,1.0,5,10.0,1.179000000000002,0.0,10.0,3.0,12.0,11.6,2.5446666666666715,2.043800000000002,11.933333333333334,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,bottas,BOT,mercedes,77,7.0,977.0,0.1038961038961039,181.0,1.0,3,0.16666666666666666,7.333333333333333,6.0,5.555555555555555,0.3333333333333333,0.2,0.1,0.0,0.0,0.1,2,0.0,5.0,0.5,77,45.0,2439.5,5.166666666666667,4.3,0.3333333333333333,0.4,472.5,6.0,2,3.0,0.49200000000000443,0.49200000000000443,1.0,3.0,4.0,3.2,1.0940000000000036,0.7238,3.6666666666666665,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,gasly,GAS,alphatauri,77,1.0,285.0,0.15584415584415584,86.0,0.0,9,0.16666666666666666,5.0,7.666666666666667,7.25,0.0,0.0,0.0,0.3333333333333333,0.4,0.2,2,0.0,7.5,0.0,35,1.0,213.0,7.666666666666667,9.5,0.0,0.0,106.0,0.0,6,5.0,0.8430000000000035,0.0,5.0,3.0,8.666666666666666,7.2,2.1456666666666657,1.546999999999997,7.266666666666667,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,giovinazzi,GIO,alfa,56,0.0,19.0,0.07142857142857142,1.0,0.0,18,0.0,11.0,12.4,12.9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.0,0.0,56,0.0,76.0,11.0,11.7,0.0,0.0,11.0,0.0,9,15.0,1.4080000000000013,0.0,14.0,2.0,15.0,12.4,4.645333333333331,3.1623999999999968,13.333333333333334,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,hamilton,HAM,mercedes,76,38.0,1459.5,0.02631578947368421,291.5,5.0,2,0.05555555555555555,3.0,2.5,2.4444444444444446,0.0,0.2,0.2,0.0,0.2,0.1,2,1.0,4.0,0.0,77,45.0,2439.5,5.166666666666667,4.3,0.3333333333333333,0.4,472.5,6.0,2,1.0,0.0,0.0,1.0,3.0,1.6666666666666667,2.2,0.11799999999999973,0.5013999999999982,2.3529411764705883,1
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,latifi,LAT,williams,35,0.0,7.0,0.11428571428571428,7.0,0.0,17,0.05555555555555555,16.333333333333332,15.8,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,77,0.0,31.0,15.666666666666666,14.3,0.0,0.0,23.0,0.0,8,17.0,1.963000000000008,0.0,17.0,1.0,16.0,15.6,4.075000000000007,3.1606000000000023,16.266666666666666,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,leclerc,LEC,ferrari,77,2.0,539.0,0.18181818181818182,138.0,0.0,6,0.1111111111111111,4.333333333333333,6.4,6.111111111111111,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,12.5,0.0,77,9.0,1474.5,5.666666666666667,6.2,0.0,0.0,268.5,0.0,3,7.0,0.9249999999999972,0.03300000000000125,6.0,3.0,9.333333333333334,8.2,2.682000000000002,1.9105999999999994,6.5,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,max_verstappen,VER,red_bull,77,16.0,1048.5,0.18181818181818182,307.5,9.0,1,0.16666666666666666,1.3333333333333333,1.5,2.25,0.6666666666666666,0.4,0.5,0.0,0.2,0.2,2,1.0,1.5,0.0,77,19.0,1627.5,2.1666666666666665,3.4,0.6666666666666666,0.4,472.5,10.0,1,2.0,0.4380000000000024,0.0,2.0,3.0,8.0,5.6,0.17499999999999716,0.19024999999999892,3.0,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,mazepin,MAZ,haas,18,0.0,0.0,0.2222222222222222,0.0,0.0,19,0.2222222222222222,18.333333333333332,18.25,18.0,0.0,0.0,0.0,0.0,0.2,0.3,0,0.0,,,77,0.0,124.0,18.0,17.4,0.0,0.0,0.0,0.0,10,20.0,2.655000000000001,0.2599999999999909,19.0,1.0,19.333333333333332,19.6,6.361666666666669,5.047200000000001,19.6,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,mick_schumacher,MSC,haas,18,0.0,0.0,0.1111111111111111,0.0,0.0,20,0.1111111111111111,17.5,16.666666666666668,16.5,0.0,0.0,0.0,0.3333333333333333,0.4,0.2,0,0.0,,,77,0.0,124.0,18.0,17.4,0.0,0.0,0.0,0.0,10,19.0,2.3950000000000102,0.0,19.0,1.0,18.0,18.2,4.803000000000002,3.9208,18.214285714285715,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,norris,NOR,mclaren,56,0.0,296.0,0.10714285714285714,150.0,0.0,5,0.05555555555555555,8.333333333333334,6.8,7.222222222222222,0.0,0.0,0.0,0.0,0.0,0.1,1,0.0,8.0,0.0,77,1.0,663.0,9.166666666666666,6.9,0.0,0.2,254.0,1.0,4,8.0,1.0460000000000065,0.0,8.0,3.0,6.333333333333333,7.2,0.8559999999999993,0.9045999999999992,6.733333333333333,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,ocon,OCO,alpine,56,1.0,157.0,0.23214285714285715,46.0,1.0,11,0.16666666666666666,11.5,11.75,9.125,0.0,0.0,0.1,0.3333333333333333,0.2,0.2,1,0.0,15.0,0.0,18,1.0,106.0,12.0,10.75,0.0,0.0,106.0,1.0,5,11.0,1.2549999999999955,0.0759999999999934,10.0,2.0,12.0,11.6,2.863333333333344,2.2344000000000053,11.466666666666667,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,perez,PER,red_bull,75,2.0,404.0,0.08,165.0,1.0,4,0.05555555555555555,3.0,4.6,8.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,9.5,0.0,77,19.0,1627.5,2.1666666666666665,3.4,0.6666666666666666,0.4,472.5,10.0,1,4.0,0.5490000000000066,0.1110000000000042,2.0,3.0,5.333333333333333,8.2,1.3450000000000035,1.3472000000000008,6.6,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,raikkonen,RAI,alfa,75,1.0,308.0,0.10666666666666667,10.0,0.0,16,0.0625,11.0,11.8,12.7,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3.5,0.0,56,0.0,76.0,11.0,11.7,0.0,0.0,11.0,0.0,9,14.0,1.5690000000000026,0.16100000000000136,14.0,2.0,15.333333333333334,16.4,4.24166666666667,4.531400000000002,16.076923076923077,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,ricciardo,RIC,mclaren,77,3.0,447.0,0.19480519480519481,104.0,1.0,8,0.0,10.0,7.0,7.3,0.0,0.2,0.1,0.0,0.0,0.0,2,0.0,5.0,0.0,77,1.0,663.0,9.166666666666666,6.9,0.0,0.2,254.0,1.0,4,9.0,1.105000000000004,0.0589999999999975,8.0,3.0,6.333333333333333,6.8,1.3163333333333374,1.0737999999999999,8.533333333333333,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,russell,RUS,williams,56,0.0,19.0,0.16071428571428573,16.0,0.0,15,0.16666666666666666,15.0,12.8,11.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,12.0,0.0,77,0.0,31.0,15.666666666666666,14.3,0.0,0.0,23.0,0.0,8,18.0,2.0190000000000055,0.055999999999997385,17.0,1.0,10.333333333333334,11.4,1.9696666666666733,1.8385999999999996,11.266666666666667,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,sainz,SAI,ferrari,77,0.0,384.5,0.11688311688311688,130.5,0.0,7,0.0,7.0,6.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,7.5,0.0,77,9.0,1474.5,5.666666666666667,6.2,0.0,0.0,268.5,0.0,3,6.0,0.8919999999999959,0.0,6.0,3.0,4.666666666666667,5.4,0.7616666666666655,0.7687999999999988,7.4,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,stroll,STR,aston_martin,76,0.0,128.0,0.14473684210526316,26.0,0.0,13,0.1111111111111111,11.666666666666666,10.6,11.777777777777779,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,18.5,0.0,18,0.0,68.0,11.666666666666666,11.2,0.0,0.0,68.0,0.0,7,16.0,1.7289999999999992,0.2639999999999958,12.0,1.0,14.666666666666666,13.6,3.6780000000000066,2.7962000000000016,13.2,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,tsunoda,TSU,alphatauri,18,0.0,20.0,0.2222222222222222,20.0,0.0,14,0.2222222222222222,11.5,13.333333333333334,11.857142857142858,0.0,0.0,0.0,0.3333333333333333,0.4,0.3,0,0.0,,,35,1.0,213.0,7.666666666666667,9.5,0.0,0.0,106.0,0.0,6,13.0,1.4159999999999968,0.5729999999999933,5.0,2.0,10.666666666666666,12.8,2.530666666666671,2.3174000000000006,14.066666666666666,0
2021,19,2021-11-14,São Paulo Grand Prix,interlagos,vettel,VET,aston_martin,77,6.0,635.0,0.09090909090909091,42.0,0.0,12,0.1111111111111111,11.666666666666666,11.8,11.75,0.0,0.0,0.0,0.0,0.0,0.2,2,0.0,11.5,0.0,18,0.0,68.0,11.666666666666666,11.2,0.0,0.0,68.0,0.0,7,12.0,1.4650000000000034,0.0,12.0,2.0,11.333333333333334,12.4,2.859333333333339,2.3563999999999994,11.533333333333333,0
2021,20,2021-11-21,Qatar Grand Prix,losail,alonso,ALO,alpine,40,0.0,112.0,0.2,62.0,0.0,10,0.10526315789473684,9.0,10.0,8.444444444444445,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0,0.0,,,19,1.0,112.0,9.75,10.625,0.0,0.0,112.0,1.0,5,5.0,0.8430000000000035,0.0,5.0,3.0,13.333333333333334,11.8,2.200666666666668,2.0654000000000026,11.8125,0
2021,20,2021-11-21,Qatar Grand Prix,losail,bottas,BOT,mercedes,78,7.0,992.0,0.10256410256410256,196.0,1.0,3,0.15789473684210525,8.0,6.0,5.666666666666667,0.0,0.2,0.1,0.0,0.0,0.1,0,0.0,,,78,46.0,2479.5,4.833333333333333,4.1,0.3333333333333333,0.6,512.5,7.0,1,3.0,0.6510000000000105,0.6510000000000105,1.0,3.0,2.6666666666666665,3.2,0.35233333333333405,0.754800000000003,3.625,0
2021,20,2021-11-21,Qatar Grand Prix,losail,gasly,GAS,alphatauri,78,1.0,291.0,0.15384615384615385,92.0,0.0,9,0.15789473684210525,5.5,7.5,7.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0,0.0,,,36,1.0,219.0,8.0,9.8,0.0,0.0,112.0,0.0,6,4.0,0.8130000000000024,0.0,4.0,3.0,6.333333333333333,7.4,0.877333333333335,1.597,7.125,0
2021,20,2021-11-21,Qatar Grand Prix,losail,giovinazzi,GIO,alfa,57,0.0,19.0,0.07017543859649122,1.0,0.0,18,0.0,12.0,12.6,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,57,0.0,76.0,11.5,11.6,0.0,0.0,11.0,0.0,9,18.0,2.4350000000000023,0.10599999999999454,16.0,1.0,14.0,14.0,2.1046666666666645,3.3029999999999973,13.4375,0
2021,20,2021-11-21,Qatar Grand Prix,losail,hamilton,HAM,mercedes,77,39.0,1484.5,0.025974025974025976,316.5,6.0,2,0.05263157894736842,1.6666666666666667,2.2,2.111111111111111,0.3333333333333333,0.4,0.3,0.0,0.0,0.1,0,0.0,,,78,46.0,2479.5,4.833333333333333,4.1,0.3333333333333333,0.6,512.5,7.0,1,1.0,0.0,0.0,1.0,3.0,1.6666666666666667,2.0,0.11799999999999973,0.4822000000000003,2.2777777777777777,1
2021,20,2021-11-21,Qatar Grand Prix,losail,latifi,LAT,williams,36,0.0,7.0,0.1111111111111111,7.0,0.0,17,0.05263157894736842,16.0,16.8,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,78,0.0,31.0,15.166666666666666,15.2,0.0,0.0,23.0,0.0,8,17.0,2.3859999999999957,0.45699999999999363,15.0,1.0,17.0,16.2,2.6430000000000056,3.3116000000000043,16.3125,0
2021,20,2021-11-21,Qatar Grand Prix,losail,leclerc,LEC,ferrari,78,2.0,549.0,0.1794871794871795,148.0,0.0,6,0.10526315789473684,4.666666666666667,6.6,5.777777777777778,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,,,78,9.0,1492.5,5.5,6.3,0.0,0.0,286.5,0.0,3,13.0,1.6359999999999957,0.6229999999999905,7.0,2.0,6.666666666666667,8.6,0.8313333333333333,1.9852000000000003,6.529411764705882,0
2021,20,2021-11-21,Qatar Grand Prix,losail,max_verstappen,VER,red_bull,78,16.0,1066.5,0.1794871794871795,325.5,9.0,1,0.15789473684210525,1.3333333333333333,1.6,2.375,0.6666666666666666,0.4,0.4,0.0,0.0,0.2,0,0.0,,,78,19.0,1658.5,2.3333333333333335,3.0,0.6666666666666666,0.4,503.5,10.0,2,2.0,0.4549999999999983,0.0,2.0,3.0,2.0,5.8,0.26266666666666555,0.2997499999999995,2.9375,0
2021,20,2021-11-21,Qatar Grand Prix,losail,mazepin,MAZ,haas,19,0.0,0.0,0.21052631578947367,0.0,0.0,19,0.21052631578947367,17.333333333333332,18.0,17.714285714285715,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,,,78,0.0,124.0,17.333333333333332,17.9,0.0,0.0,0.0,0.0,10,20.0,5.032000000000011,2.4520000000000124,19.0,1.0,19.666666666666668,19.6,3.322999999999998,4.980200000000002,19.625,0
2021,20,2021-11-21,Qatar Grand Prix,losail,mick_schumacher,MSC,haas,19,0.0,0.0,0.10526315789473684,0.0,0.0,20,0.10526315789473684,17.0,17.666666666666668,16.5,0.0,0.0,0.0,0.3333333333333333,0.4,0.2,0,0.0,,,78,0.0,124.0,17.333333333333332,17.9,0.0,0.0,0.0,0.0,10,19.0,2.5799999999999983,0.0,19.0,1.0,18.666666666666668,18.2,2.9890000000000043,3.8994000000000026,18.266666666666666,0
2021,20,2021-11-21,Qatar Grand Prix,losail,norris,NOR,mclaren,57,0.0,297.0,0.10526315789473684,151.0,0.0,5,0.05263157894736842,9.333333333333334,8.4,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,,,78,1.0,664.0,9.166666666666666,8.6,0.0,0.0,255.0,1.0,4,6.0,0.9039999999999964,0.0,6.0,3.0,8.666666666666666,6.2,1.204666666666668,0.8096000000000003,6.8125,0
2021,20,2021-11-21,Qatar Grand Prix,losail,ocon,OCO,alpine,57,1.0,161.0,0.22807017543859648,50.0,1.0,11,0.15789473684210525,10.5,11.25,9.0,0.0,0.0,0.1,0.3333333333333333,0.2,0.1,0,0.0,,,19,1.0,112.0,9.75,10.625,0.0,0.0,112.0,1.0,5,9.0,1.1850000000000023,0.34199999999999875,5.0,3.0,12.333333333333334,12.2,1.9910000000000043,2.2786000000000057,11.4375,0
2021,20,2021-11-21,Qatar Grand Prix,losail,perez,PER,red_bull,76,2.0,417.0,0.07894736842105263,178.0,1.0,4,0.05263157894736842,3.3333333333333335,4.4,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,,,78,19.0,1658.5,2.3333333333333335,3.0,0.6666666666666666,0.4,503.5,10.0,2,11.0,1.5190000000000055,1.0640000000000072,2.0,2.0,3.6666666666666665,5.8,0.4133333333333364,1.128000000000003,6.4375,0
2021,20,2021-11-21,Qatar Grand Prix,losail,raikkonen,RAI,alfa,76,1.0,308.0,0.10526315789473684,10.0,0.0,16,0.058823529411764705,11.0,10.6,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,57,0.0,76.0,11.5,11.6,0.0,0.0,11.0,0.0,9,16.0,2.3290000000000077,0.0,16.0,1.0,14.666666666666666,15.8,2.2336666666666694,4.437400000000002,15.928571428571429,0
2021,20,2021-11-21,Qatar Grand Prix,losail,ricciardo,RIC,mclaren,78,3.0,447.0,0.20512820512820512,104.0,1.0,8,0.05263157894736842,8.5,8.5,7.333333333333333,0.0,0.0,0.1,0.3333333333333333,0.2,0.1,0,0.0,,,78,1.0,664.0,9.166666666666666,8.6,0.0,0.0,255.0,1.0,4,14.0,1.7700000000000102,0.8660000000000139,6.0,2.0,7.666666666666667,6.6,0.9636666666666684,1.0988000000000029,8.5625,0
2021,20,2021-11-21,Qatar Grand Prix,losail,russell,RUS,williams,57,0.0,19.0,0.15789473684210525,16.0,0.0,15,0.15789473684210525,14.333333333333334,13.6,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,78,0.0,31.0,15.166666666666666,15.2,0.0,0.0,23.0,0.0,8,15.0,1.929000000000002,0.0,15.0,2.0,15.333333333333334,12.8,2.312666666666672,1.953000000000003,11.6875,0
2021,20,2021-11-21,Qatar Grand Prix,losail,sainz,SAI,ferrari,78,0.0,392.5,0.11538461538461539,138.5,0.0,7,0.0,6.333333333333333,6.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,78,9.0,1492.5,5.5,6.3,0.0,0.0,286.5,0.0,3,7.0,1.0130000000000052,0.0,7.0,3.0,6.0,5.4,0.8866666666666655,0.8167999999999978,7.3125,0
2021,20,2021-11-21,Qatar Grand Prix,losail,stroll,STR,aston_martin,77,0.0,128.0,0.15584415584415584,26.0,0.0,13,0.15789473684210525,13.0,11.5,11.625,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0,0.0,,,19,0.0,68.0,10.833333333333334,11.5,0.0,0.0,68.0,0.0,7,12.0,1.6330000000000098,0.31400000000000716,10.0,2.0,17.333333333333332,14.4,3.2666666666666706,2.845600000000002,13.375,0
2021,20,2021-11-21,Qatar Grand Prix,losail,tsunoda,TSU,alphatauri,19,0.0,20.0,0.21052631578947367,20.0,0.0,14,0.21052631578947367,12.0,13.75,12.285714285714286,0.0,0.0,0.0,0.3333333333333333,0.2,0.3,0,0.0,,,36,1.0,219.0,8.0,9.8,0.0,0.0,112.0,0.0,6,8.0,1.054000000000002,0.24099999999999966,4.0,3.0,10.666666666666666,12.4,1.4166666666666667,2.2852000000000006,14.0,0
2021,20,2021-11-21,Qatar Grand Prix,losail,vettel,VET,aston_martin,78,6.0,635.0,0.08974358974358974,42.0,0.0,12,0.10526315789473684,9.333333333333334,11.6,11.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0.0,,,19,0.0,68.0,10.833333333333334,11.5,0.0,0.0,68.0,0.0,7,10.0,1.3190000000000026,0.0,10.0,3.0,11.666666666666666,11.4,1.8210000000000026,2.280200000000002,11.5625,0
