season,round,race_date,race_name,circuit_id,driver_id,driver_code,constructor_id,grid_position,position_text,finish_position,points,laps,status,dnf,won
2018,11,2018-07-22,German Grand Prix,hockenheimring,vettel,VET,ferrari,1,R,,0.0,51,Accident,1,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,alonso,ALO,mclaren,11,8,8.0,4.0,69,+1 Lap,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,bottas,BOT,mercedes,2,5,5.0,10.0,70,Finished,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,brendon_hartley,HAR,toro_rosso,8,11,11.0,0.0,69,+1 Lap,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,ericsson,ERI,sauber,14,15,15.0,0.0,68,+2 Laps,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,gasly,GAS,toro_rosso,6,6,6.0,8.0,70,Finished,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,grosjean,GRO,haas,10,10,10.0,1.0,69,+1 Lap,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,hamilton,HAM,mercedes,1,1,1.0,25.0,70,Finished,0,1
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,hulkenberg,HUL,renault,13,12,12.0,0.0,69,+1 Lap,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,kevin_magnussen,MAG,haas,9,7,7.0,6.0,69,+1 Lap,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,leclerc,LEC,sauber,17,R,,0.0,0,Suspension,1,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,max_verstappen,VER,red_bull,7,R,,0.0,5,Power loss,1,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,ocon,OCO,force_india,18,13,13.0,0.0,69,+1 Lap,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,perez,PER,force_india,19,14,14.0,0.0,69,+1 Lap,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,raikkonen,RAI,ferrari,3,3,3.0,15.0,70,Finished,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,ricciardo,RIC,red_bull,12,4,4.0,12.0,70,Finished,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,sainz,SAI,renault,5,9,9.0,2.0,69,+1 Lap,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,sirotkin,SIR,williams,20,16,16.0,0.0,68,+2 Laps,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,stroll,STR,williams,15,17,17.0,0.0,68,+2 Laps,0,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,vandoorne,VAN,mclaren,16,R,,0.0,49,Gearbox,1,0
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,vettel,VET,ferrari,4,2,2.0,18.0,70,Finished,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,alonso,ALO,mclaren,15,R,,0.0,0,Accident,1,0
2018,13,2018-08-26,Belgian Grand Prix,spa,bottas,BOT,mercedes,19,4,4.0,12.0,44,Finished,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,brendon_hartley,HAR,toro_rosso,11,14,14.0,0.0,43,+1 Lap,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,ericsson,ERI,sauber,13,10,10.0,1.0,43,+1 Lap,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,gasly,GAS,toro_rosso,10,9,9.0,2.0,44,Finished,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,grosjean,GRO,haas,5,7,7.0,6.0,44,Finished,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,hamilton,HAM,mercedes,1,2,2.0,18.0,44,Finished,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,hulkenberg,HUL,renault,20,R,,0.0,0,Accident,1,0
2018,13,2018-08-26,Belgian Grand Prix,spa,kevin_magnussen,MAG,haas,9,8,8.0,4.0,44,Finished,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,leclerc,LEC,sauber,12,R,,0.0,0,Accident,1,0
2018,13,2018-08-26,Belgian Grand Prix,spa,max_verstappen,VER,red_bull,7,3,3.0,15.0,44,Finished,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,ocon,OCO,force_india,3,6,6.0,8.0,44,Finished,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,perez,PER,force_india,4,5,5.0,10.0,44,Finished,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,raikkonen,RAI,ferrari,6,R,,0.0,8,Brakes,1,0
2018,13,2018-08-26,Belgian Grand Prix,spa,ricciardo,RIC,red_bull,8,R,,0.0,28,Retired,1,0
2018,13,2018-08-26,Belgian Grand Prix,spa,sainz,SAI,renault,14,11,11.0,0.0,43,+1 Lap,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,sirotkin,SIR,williams,16,12,12.0,0.0,43,+1 Lap,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,stroll,STR,williams,17,13,13.0,0.0,43,+1 Lap,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,vandoorne,VAN,mclaren,18,15,15.0,0.0,43,+1 Lap,0,0
2018,13,2018-08-26,Belgian Grand Prix,spa,vettel,VET,ferrari,2,1,1.0,25.0,44,Finished,0,1
2018,14,2018-09-02,Italian Grand Prix,monza,alonso,ALO,mclaren,13,R,,0.0,9,Engine,1,0
2018,14,2018-09-02,Italian Grand Prix,monza,bottas,BOT,mercedes,4,3,3.0,15.0,53,Finished,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,brendon_hartley,HAR,toro_rosso,16,R,,0.0,0,Brakes,1,0
2018,14,2018-09-02,Italian Grand Prix,monza,ericsson,ERI,sauber,18,15,15.0,0.0,52,+1 Lap,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,gasly,GAS,toro_rosso,9,14,14.0,0.0,52,+1 Lap,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,grosjean,GRO,haas,6,D,,0.0,53,Disqualified,1,0
2018,14,2018-09-02,Italian Grand Prix,monza,hamilton,HAM,mercedes,3,1,1.0,25.0,53,Finished,0,1
2018,14,2018-09-02,Italian Grand Prix,monza,hulkenberg,HUL,renault,20,13,13.0,0.0,52,+1 Lap,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,kevin_magnussen,MAG,haas,11,16,16.0,0.0,52,+1 Lap,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,leclerc,LEC,sauber,15,11,11.0,0.0,52,+1 Lap,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,max_verstappen,VER,red_bull,5,5,5.0,10.0,53,Finished,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,ocon,OCO,force_india,8,6,6.0,8.0,53,Finished,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,perez,PER,force_india,14,7,7.0,6.0,53,Finished,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,raikkonen,RAI,ferrari,1,2,2.0,18.0,53,Finished,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,ricciardo,RIC,red_bull,19,R,,0.0,23,Engine,1,0
2018,14,2018-09-02,Italian Grand Prix,monza,sainz,SAI,renault,7,8,8.0,4.0,53,Finished,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,sirotkin,SIR,williams,12,10,10.0,1.0,52,+1 Lap,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,stroll,STR,williams,10,9,9.0,2.0,52,+1 Lap,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,vandoorne,VAN,mclaren,17,12,12.0,0.0,52,+1 Lap,0,0
2018,14,2018-09-02,Italian Grand Prix,monza,vettel,VET,ferrari,2,4,4.0,12.0,53,Finished,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,alonso,ALO,mclaren,11,7,7.0,6.0,61,Finished,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,bottas,BOT,mercedes,4,4,4.0,12.0,61,Finished,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,brendon_hartley,HAR,toro_rosso,17,17,17.0,0.0,60,+1 Lap,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,ericsson,ERI,sauber,14,11,11.0,0.0,60,+1 Lap,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,gasly,GAS,toro_rosso,15,13,13.0,0.0,60,+1 Lap,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,grosjean,GRO,haas,8,15,15.0,0.0,60,+1 Lap,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,hamilton,HAM,mercedes,1,1,1.0,25.0,61,Finished,0,1
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,hulkenberg,HUL,renault,10,10,10.0,1.0,60,+1 Lap,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,kevin_magnussen,MAG,haas,16,18,18.0,0.0,59,+2 Laps,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,leclerc,LEC,sauber,13,9,9.0,2.0,60,+1 Lap,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,max_verstappen,VER,red_bull,2,2,2.0,18.0,61,Finished,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,ocon,OCO,force_india,9,R,,0.0,0,Collision,1,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,perez,PER,force_india,7,16,16.0,0.0,60,+1 Lap,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,raikkonen,RAI,ferrari,5,5,5.0,10.0,61,Finished,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,ricciardo,RIC,red_bull,6,6,6.0,8.0,61,Finished,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,sainz,SAI,renault,12,8,8.0,4.0,60,+1 Lap,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,sirotkin,SIR,williams,19,19,19.0,0.0,59,+2 Laps,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,stroll,STR,williams,20,14,14.0,0.0,60,+1 Lap,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,vandoorne,VAN,mclaren,18,12,12.0,0.0,60,+1 Lap,0,0
2018,15,2018-09-16,Singapore Grand Prix,marina_bay,vettel,VET,ferrari,3,3,3.0,15.0,61,Finished,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,alonso,ALO,mclaren,16,14,14.0,0.0,52,+1 Lap,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,bottas,BOT,mercedes,1,2,2.0,18.0,53,Finished,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,brendon_hartley,HAR,toro_rosso,20,R,,0.0,4,Brakes,1,0
2018,16,2018-09-30,Russian Grand Prix,sochi,ericsson,ERI,sauber,10,13,13.0,0.0,52,+1 Lap,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,gasly,GAS,toro_rosso,17,R,,0.0,4,Brakes,1,0
2018,16,2018-09-30,Russian Grand Prix,sochi,grosjean,GRO,haas,9,11,11.0,0.0,52,+1 Lap,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,hamilton,HAM,mercedes,2,1,1.0,25.0,53,Finished,0,1
2018,16,2018-09-30,Russian Grand Prix,sochi,hulkenberg,HUL,renault,12,12,12.0,0.0,52,+1 Lap,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,kevin_magnussen,MAG,haas,5,8,8.0,4.0,52,+1 Lap,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,leclerc,LEC,sauber,7,7,7.0,6.0,53,Finished,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,max_verstappen,VER,red_bull,19,5,5.0,10.0,53,Finished,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,ocon,OCO,force_india,6,9,9.0,2.0,52,+1 Lap,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,perez,PER,force_india,8,10,10.0,1.0,52,+1 Lap,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,raikkonen,RAI,ferrari,4,4,4.0,12.0,53,Finished,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,ricciardo,RIC,red_bull,18,6,6.0,8.0,53,Finished,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,sainz,SAI,renault,11,17,17.0,0.0,51,+2 Laps,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,sirotkin,SIR,williams,13,18,18.0,0.0,51,+2 Laps,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,stroll,STR,williams,14,15,15.0,0.0,52,+1 Lap,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,vandoorne,VAN,mclaren,15,16,16.0,0.0,51,+2 Laps,0,0
2018,16,2018-09-30,Russian Grand Prix,sochi,vettel,VET,ferrari,3,3,3.0,15.0,53,Finished,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,alonso,ALO,mclaren,18,14,14.0,0.0,52,+1 Lap,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,bottas,BOT,mercedes,2,2,2.0,18.0,53,Finished,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,brendon_hartley,HAR,toro_rosso,6,13,13.0,0.0,52,+1 Lap,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,ericsson,ERI,sauber,20,12,12.0,0.0,52,+1 Lap,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,gasly,GAS,toro_rosso,7,11,11.0,0.0,52,+1 Lap,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,grosjean,GRO,haas,5,8,8.0,4.0,53,Finished,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,hamilton,HAM,mercedes,1,1,1.0,25.0,53,Finished,0,1
2018,17,2018-10-07,Japanese Grand Prix,suzuka,hulkenberg,HUL,renault,16,R,,0.0,37,Engine,1,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,kevin_magnussen,MAG,haas,12,R,,0.0,8,Collision damage,1,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,leclerc,LEC,sauber,10,R,,0.0,38,Mechanical,1,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,max_verstappen,VER,red_bull,3,3,3.0,15.0,53,Finished,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,ocon,OCO,force_india,11,9,9.0,2.0,53,Finished,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,perez,PER,force_india,9,7,7.0,6.0,53,Finished,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,raikkonen,RAI,ferrari,4,5,5.0,10.0,53,Finished,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,ricciardo,RIC,red_bull,15,4,4.0,12.0,53,Finished,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,sainz,SAI,renault,13,10,10.0,1.0,52,+1 Lap,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,sirotkin,SIR,williams,17,16,16.0,0.0,52,+1 Lap,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,stroll,STR,williams,14,17,17.0,0.0,52,+1 Lap,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,vandoorne,VAN,mclaren,19,15,15.0,0.0,52,+1 Lap,0,0
2018,17,2018-10-07,Japanese Grand Prix,suzuka,vettel,VET,ferrari,8,6,6.0,8.0,53,Finished,0,0
2018,18,2018-10-21,United States Grand Prix,americas,alonso,ALO,mclaren,13,R,,0.0,1,Collision,1,0
2018,18,2018-10-21,United States Grand Prix,americas,bottas,BOT,mercedes,3,5,5.0,10.0,56,Finished,0,0
2018,18,2018-10-21,United States Grand Prix,americas,brendon_hartley,HAR,toro_rosso,20,9,9.0,2.0,55,+1 Lap,0,0
2018,18,2018-10-21,United States Grand Prix,americas,ericsson,ERI,sauber,16,10,10.0,1.0,55,+1 Lap,0,0
2018,18,2018-10-21,United States Grand Prix,americas,gasly,GAS,toro_rosso,19,12,12.0,0.0,55,+1 Lap,0,0
2018,18,2018-10-21,United States Grand Prix,americas,grosjean,GRO,haas,8,R,,0.0,2,Collision damage,1,0
2018,18,2018-10-21,United States Grand Prix,americas,hamilton,HAM,mercedes,1,3,3.0,15.0,56,Finished,0,0
2018,18,2018-10-21,United States Grand Prix,americas,hulkenberg,HUL,renault,7,6,6.0,8.0,56,Finished,0,0
2018,18,2018-10-21,United States Grand Prix,americas,kevin_magnussen,MAG,haas,12,D,,0.0,56,Disqualified,1,0
2018,18,2018-10-21,United States Grand Prix,americas,leclerc,LEC,sauber,9,R,,0.0,31,Collision damage,1,0
2018,18,2018-10-21,United States Grand Prix,americas,max_verstappen,VER,red_bull,18,2,2.0,18.0,56,Finished,0,0
2018,18,2018-10-21,United States Grand Prix,americas,ocon,OCO,force_india,6,D,,0.0,56,Disqualified,1,0
2018,18,2018-10-21,United States Grand Prix,americas,perez,PER,force_india,10,8,8.0,4.0,56,Finished,0,0
2018,18,2018-10-21,United States Grand Prix,americas,raikkonen,RAI,ferrari,2,1,1.0,25.0,56,Finished,0,1
2018,18,2018-10-21,United States Grand Prix,americas,ricciardo,RIC,red_bull,4,R,,0.0,8,Battery,1,0
2018,18,2018-10-21,United States Grand Prix,americas,sainz,SAI,renault,11,7,7.0,6.0,56,Finished,0,0
2018,18,2018-10-21,United States Grand Prix,americas,sirotkin,SIR,williams,14,13,13.0,0.0,55,+1 Lap,0,0
2018,18,2018-10-21,United States Grand Prix,americas,stroll,STR,williams,15,14,14.0,0.0,54,+2 Laps,0,0
2018,18,2018-10-21,United States Grand Prix,americas,vandoorne,VAN,mclaren,17,11,11.0,0.0,55,+1 Lap,0,0
2018,18,2018-10-21,United States Grand Prix,americas,vettel,VET,ferrari,5,4,4.0,12.0,56,Finished,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,alonso,ALO,mclaren,12,R,,0.0,3,Engine,1,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,bottas,BOT,mercedes,5,5,5.0,10.0,70,+1 Lap,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,brendon_hartley,HAR,toro_rosso,14,14,14.0,0.0,69,+2 Laps,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,ericsson,ERI,sauber,10,9,9.0,2.0,69,+2 Laps,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,gasly,GAS,toro_rosso,20,10,10.0,1.0,69,+2 Laps,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,grosjean,GRO,haas,18,16,16.0,0.0,68,+3 Laps,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,hamilton,HAM,mercedes,3,4,4.0,12.0,71,Finished,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,hulkenberg,HUL,renault,7,6,6.0,8.0,69,+2 Laps,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,kevin_magnussen,MAG,haas,16,15,15.0,0.0,69,+2 Laps,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,leclerc,LEC,sauber,9,7,7.0,6.0,69,+2 Laps,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,max_verstappen,VER,red_bull,2,1,1.0,25.0,71,Finished,0,1
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,ocon,OCO,force_india,11,11,11.0,0.0,69,+2 Laps,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,perez,PER,force_india,13,R,,0.0,38,Brakes,1,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,raikkonen,RAI,ferrari,6,3,3.0,15.0,71,Finished,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,ricciardo,RIC,red_bull,1,R,,0.0,61,Engine,1,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,sainz,SAI,renault,8,R,,0.0,28,Suspension,1,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,sirotkin,SIR,williams,19,13,13.0,0.0,69,+2 Laps,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,stroll,STR,williams,17,12,12.0,0.0,69,+2 Laps,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,vandoorne,VAN,mclaren,15,8,8.0,4.0,69,+2 Laps,0,0
2018,19,2018-10-28,Mexican Grand Prix,rodriguez,vettel,VET,ferrari,4,2,2.0,18.0,71,Finished,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,alonso,ALO,mclaren,17,17,17.0,0.0,69,+2 Laps,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,bottas,BOT,mercedes,3,5,5.0,10.0,71,Finished,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,brendon_hartley,HAR,toro_rosso,16,11,11.0,0.0,70,+1 Lap,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,ericsson,ERI,sauber,6,R,,0.0,20,Collision,1,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,gasly,GAS,toro_rosso,9,13,13.0,0.0,70,+1 Lap,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,grosjean,GRO,haas,8,8,8.0,4.0,71,Finished,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,hamilton,HAM,mercedes,1,1,1.0,25.0,71,Finished,0,1
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,hulkenberg,HUL,renault,13,R,,0.0,32,Overheating,1,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,kevin_magnussen,MAG,haas,10,9,9.0,2.0,71,Finished,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,leclerc,LEC,sauber,7,7,7.0,6.0,71,Finished,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,max_verstappen,VER,red_bull,5,2,2.0,18.0,71,Finished,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,ocon,OCO,force_india,18,15,15.0,0.0,70,+1 Lap,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,perez,PER,force_india,12,10,10.0,1.0,70,+1 Lap,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,raikkonen,RAI,ferrari,4,3,3.0,15.0,71,Finished,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,ricciardo,RIC,red_bull,11,4,4.0,12.0,71,Finished,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,sainz,SAI,renault,15,12,12.0,0.0,70,+1 Lap,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,sirotkin,SIR,williams,14,16,16.0,0.0,69,+2 Laps,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,stroll,STR,williams,19,18,18.0,0.0,69,+2 Laps,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,vandoorne,VAN,mclaren,20,14,14.0,0.0,70,+1 Lap,0,0
2018,20,2018-11-11,Brazilian Grand Prix,interlagos,vettel,VET,ferrari,2,6,6.0,8.0,71,Finished,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,alonso,ALO,mclaren,15,11,11.0,0.0,54,+1 Lap,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,bottas,BOT,mercedes,2,5,5.0,10.0,55,Finished,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,brendon_hartley,HAR,toro_rosso,16,12,12.0,0.0,54,+1 Lap,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,ericsson,ERI,sauber,12,R,,0.0,24,Power loss,1,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,gasly,GAS,toro_rosso,17,R,,0.0,46,Engine,1,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,grosjean,GRO,haas,7,9,9.0,2.0,54,+1 Lap,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,hamilton,HAM,mercedes,1,1,1.0,25.0,55,Finished,0,1
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,hulkenberg,HUL,renault,10,R,,0.0,0,Collision,1,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,kevin_magnussen,MAG,haas,13,10,10.0,1.0,54,+1 Lap,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,leclerc,LEC,sauber,8,7,7.0,6.0,55,Finished,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,max_verstappen,VER,red_bull,6,3,3.0,15.0,55,Finished,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,ocon,OCO,force_india,9,R,,0.0,44,Engine,1,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,perez,PER,force_india,14,8,8.0,4.0,55,Finished,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,raikkonen,RAI,ferrari,4,R,,0.0,6,Power loss,1,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,ricciardo,RIC,red_bull,5,4,4.0,12.0,55,Finished,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,sainz,SAI,renault,11,6,6.0,8.0,55,Finished,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,sirotkin,SIR,williams,19,15,15.0,0.0,54,+1 Lap,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,stroll,STR,williams,20,13,13.0,0.0,54,+1 Lap,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,vandoorne,VAN,mclaren,18,14,14.0,0.0,54,+1 Lap,0,0
2018,21,2018-11-25,Abu Dhabi Grand Prix,yas_marina,vettel,VET,ferrari,3,2,2.0,18.0,55,Finished,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,albon,ALB,toro_rosso,13,14,14.0,0.0,57,+1 Lap,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,bottas,BOT,mercedes,2,1,1.0,26.0,58,Finished,0,1
2019,1,2019-03-17,Australian Grand Prix,albert_park,gasly,GAS,red_bull,17,11,11.0,0.0,57,+1 Lap,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,giovinazzi,GIO,alfa,14,15,15.0,0.0,57,+1 Lap,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,grosjean,GRO,haas,6,R,,0.0,29,Wheel,1,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,hamilton,HAM,mercedes,1,2,2.0,18.0,58,Finished,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,hulkenberg,HUL,renault,11,7,7.0,6.0,57,+1 Lap,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,kevin_magnussen,MAG,haas,7,6,6.0,8.0,58,Finished,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,kubica,KUB,williams,20,17,17.0,0.0,55,+3 Laps,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,kvyat,KVY,toro_rosso,15,10,10.0,1.0,57,+1 Lap,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,leclerc,LEC,ferrari,5,5,5.0,10.0,58,Finished,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,max_verstappen,VER,red_bull,4,3,3.0,15.0,58,Finished,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,norris,NOR,mclaren,8,12,12.0,0.0,57,+1 Lap,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,perez,PER,racing_point,10,13,13.0,0.0,57,+1 Lap,0,0
2019,1,2019-03-17,Australian Grand Prix,albert_park,raikkonen,RAI,alfa,9,8,8.0,4.0,57,+1 Lap,0,0
